Property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,travel_min_to_CBD,Transfer_flag,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermaket
17327,-37.706275,144.948726,48 Sutherland Street,Hadfield,8190000,house,2010,3,1,1,SC_030,2911,19961,1090,35,0,hospital_139,4523,S_004,883
57411,-37.8290863,145.073349,8 Carinda Road,Canterbury,19250000,house,2008,4,2,2,SC_099,1446,19852,423,28,0,hospital_168,2480,S_039,4546
17317,-37.712268,144.9103,47 Kennedy Street,Glenroy,5445000,house,2011,4,2,1,SC_010,2063,20032,1055,33,0,hospital_184,3375,S_004,2572
35733,-37.701829,145.016091,9 Harmer Street,Reservoir,9380000,house,2016,3,1,2,SC_047,4275,20008,859,36,0,hospital_139,2365,S_030,4214
25664,-37.611445,144.928987,18 Amesbury Avenue,Craigieburn,3972000,house,2013,3,2,2,SC_110,1761,40221,1657,46,0,hospital_104,4434,S_005,1744
14267,-37.744676,144.92498,31 Amelia Avenue,Essendon,9200000,house,2012,4,2,2,SC_082,2082,20035,238,26,0,hospital_184,1772,S_025,2589
47597,-37.69932175,145.1485901,87 Glen Park Road,Eltham North,7648000,house,2009,3,1,2,SC_051,3020,19987,1585,44,0,hospital_075,3818,S_020,4315
74600,-37.89754,145.067317,14 Kangaroo Road,Murrumbeena,10425000,house,2010,2,1,1,SC_087,1613,19919,817,30,0,hospital_159,2741,S_015,1457
74653,-37.860679,145.078325,16 Marquis Street,Ashburton,6045000,house,2009,3,1,1,SC_042,2187,19848,302,36,0,hospital_098,687,S_026,2991
14891,-37.75159,144.914359,929 Mt Alexander Road,Essendon,16800000,house,2013,4,3,2,SC_082,2107,20037,518,21,0,hospital_184,1318,S_025,1903
80992,-37.977143,145.196069,20 Alsace Street,Dandenong,2976000,house,2014,3,1,2,SC_112,2001,19889,411,51,0,hospital_018,1185,S_047,7540
40248,-37.7021477,145.0521138,28/2 Shoalhaven Street,Bundoora,5625000,house,2012,2,1,1,SC_047,4484,19984,2957,34,0,hospital_037,457,S_020,4233
79722,-37.985378,145.163603,150 Darren Road,Keysborough,4365000,house,2014,3,1,2,SC_057,1182,19890,2334,49,0,hospital_096,1125,S_003,7585
66391,-37.772704,145.30716,42 BELLARA DRIVE,Mooroolbark,3784000,house,2013,4,3,3,SC_084,1726,19877,1418,55,0,hospital_113,4358,S_042,5605
5412,-37.784408,144.861908,1/18 Rennison Street,Braybrook,5012000,house,2015,2,1,0,SC_043,1030,20022,1655,22,0,hospital_056,2347,S_049,2709
92173,-37.982511,145.08547,27 Acacia Avenue,Mentone,4960000,house,2010,3,1,1,SC_003,1306,19864,1424,41,0,hospital_001,1430,S_003,749
45681,-37.67049,145.118275,40 Craig Road,Plenty,14875000,house,2013,5,3,2,SC_062,3567,19988,3559,49,0,hospital_075,4008,S_020,4132
49379,-37.81603241,145.0765076,3/7 Boston Road,Balwyn,11960000,house,2009,2,2,2,SC_099,1869,19893,1028,29,0,hospital_064,2611,S_039,4169
40156,-37.693176,145.049863,25 Lennox Crescent,Bundoora,10440000,house,2016,3,2,2,SC_047,5336,20008,3351,36,0,hospital_037,1158,S_020,4604
66611,-37.76965714,145.3121948,67 Wandana Crescent,Mooroolbark,10800000,house,2009,3,2,0,SC_084,1290,19877,1680,55,0,hospital_113,3844,S_042,5993
92581,-37.988715,145.081966,10 Marriott Street,Parkdale,22260000,house,2016,4,2,2,SC_003,2054,19864,693,41,0,hospital_001,829,S_003,666
17792,-37.70178986,144.9149628,863 PASCOE VALE ROAD,Glenroy,6120000,house,2008,3,1,0,SC_010,2820,20032,365,33,0,hospital_184,4593,S_004,2174
49551,-37.810923,145.077748,5  Kalimna Street,Balwyn,23760000,house,2016,5,3,2,SC_099,2288,19893,1540,29,0,hospital_064,2601,S_039,4159
16207,-37.702645,144.950408,1/25 Morell Street,Glenroy,4590000,house,2016,3,1,2,SC_030,3313,19961,777,35,0,hospital_139,4513,S_004,1137
27469,-37.60144806,144.9238129,61 Axminster Drive,Craigieburn,7616000,house,2009,4,2,2,SC_016,1298,40221,1721,46,0,hospital_104,5490,S_005,1355
52099,-37.82668686,145.0114441,104 Bendigo Street,Richmond,5880000,house,2009,2,1,0,SC_038,1571,19906,355,13,0,hospital_122,1012,S_039,2891
20926,-37.767492,144.964237,278 Victoria Street,Brunswick,5400000,house,2010,2,1,1,SC_030,4098,19968,410,21,0,hospital_144,1395,S_025,3770
38084,-37.776939,145.019392,2 Duncan Street,Fairfield,12124000,house,2013,4,3,2,SC_001,2212,19930,331,18,0,hospital_029,1449,S_039,3365
44167,-37.709235,145.097667,117 Nell Street,Greensborough,4741000,house,2012,3,1,0,SC_017,5780,19985,1102,38,0,hospital_075,855,S_020,548
77953,-37.93338013,145.1979828,34 Gladeswood Drive,Mulgrave,5980000,house,2009,3,2,3,SC_073,3198,19891,4019,46,0,hospital_161,1450,S_047,2743
66548,-37.769258,145.309479,6 Hedwig Drive,Mooroolbark,5502000,house,2012,3,1,2,SC_084,1297,19877,1743,55,0,hospital_113,4069,S_042,6006
26109,-37.583037,144.938432,24 William Hovel Pass,Craigieburn,2960000,house,2012,5,2,2,SC_110,1689,40221,2135,46,0,hospital_104,7697,S_005,1629
24443,-37.701541,144.976255,5 Denys Street,Fawkner,3840000,house,2012,3,1,2,SC_030,4135,19961,1534,35,0,hospital_139,2621,S_030,3189
94785,-37.904314,145.03331,14 Maud Street,Ormond,16740000,house,2016,4,3,2,SC_041,3115,19941,567,36,0,hospital_126,1292,S_015,2747
23742,-37.636576,144.890808,647 Somerton Road,Greenvale,9840000,house,2012,4,2,3,SC_075,835,40220,3935,42,0,hospital_104,3047,S_005,6031
92405,-37.981955,145.079587,7 Glenelg Drive,Mentone,8190000,house,2010,4,2,2,SC_003,1464,19865,1265,39,0,hospital_001,1132,S_003,318
52622,-37.826722,145.012185,2 Kimber Street,Richmond,10320000,house,2016,3,2,1,SC_038,1580,19906,418,13,0,hospital_122,1060,S_039,2856
3665,-37.815981,144.871786,52 Drew Street,Yarraville,10400000,house,2010,3,1,3,SC_033,2502,19996,1596,15,0,hospital_056,2842,S_049,5004
2218,-37.783958,144.881806,37 Ringtail Circuit,Maidstone,9750000,house,2010,4,2,2,SC_052,1293,20023,2011,20,0,hospital_056,1092,S_049,1364
56958,-37.843129,145.103898,98 Roslyn Street,Burwood,13300000,house,2016,3,2,2,SC_037,3137,19895,2160,30,0,hospital_089,1807,S_018,4034
25999,-37.590532,144.907764,22 Madison Drive,Craigieburn,10438000,house,2016,4,2,2,SC_016,595,40221,3378,46,0,hospital_104,6790,S_005,2818
22771,-37.747023,144.969319,40 Sheffield Street,Coburg,9042000,house,2014,4,1,2,SC_030,2346,19965,741,28,0,hospital_144,1075,S_030,2310
17848,-37.715759,144.950736,9 South Street,Hadfield,9690000,house,2016,3,1,2,SC_030,1854,19962,873,33,0,hospital_139,4172,S_004,1436
48031,-37.81428,145.03568,197 Barkers Road,Kew,17280000,house,2012,3,1,1,SC_083,689,19904,803,21,0,hospital_086,702,S_039,1037
46616,-37.706397,145.173601,14 Lyons Rise,Eltham,4014000,house,2010,3,2,2,SC_051,3843,19987,2406,44,0,hospital_075,5967,S_020,6479
70670,-37.880218,145.102838,25 Brindalee Mews,Chadstone,8880000,house,2014,3,2,1,SC_042,1046,19840,1097,28,0,hospital_166,2137,S_026,1790
74230,-37.882008,145.021236,12 Sylverly Grove,Caulfield,17170000,house,2014,3,2,2,SC_023,2007,19954,1813,17,0,hospital_080,550,S_013,2146
28708,-37.796641,144.991543,80 Hotham Street,Collingwood,15997000,house,2014,2,1,1,SC_008,2552,19975,379,11,0,hospital_178,1615,S_033,2949
88528,-37.94969177,145.0267639,16 Wilson Street,Highett,11775000,house,2009,5,3,1,SC_079,1257,19872,1334,41,0,hospital_058,1489,S_023,2772
19834,-37.67730713,144.8952942,73 Raleigh Street,Westmeadows,3300000,house,2009,3,2,1,SC_059,1518,20030,2236,37,0,hospital_104,3698,S_004,5058
78007,-37.935518,145.186712,4 Andover Court,Mulgrave,5720000,house,2013,4,2,2,SC_073,3257,19891,3139,46,0,hospital_161,2344,S_047,2899
77976,-37.93655777,145.1972351,36 Jolimont Avenue,Mulgrave,7429000,house,2009,3,2,2,SC_073,3515,19891,3749,46,0,hospital_161,1413,S_047,3071
33705,-37.729169,145.009005,12 Lochnorries Grove,Reservoir,8610000,house,2011,2,1,2,SC_103,1315,20011,555,29,0,hospital_139,1611,S_030,2240
84039,-37.851316,145.00513,44 Wrights Terrace,Prahran,31800000,house,2015,3,2,0,SC_066,1110,19946,774,23,0,hospital_132,454,S_013,2334
67728,-37.7413826,145.3445129,84 The Gateway,Lilydale,9295000,house,2007,3,2,2,SC_084,3275,19876,1598,61,0,hospital_151,1643,S_042,9813
29923,-37.770784,145.007878,31 Glanfield Street,Northcote,9620000,house,2011,3,2,2,SC_001,3001,19929,936,16,0,hospital_035,876,S_039,4389
35337,-37.692586,144.982762,6/36 Wattlebird Crescent,Reservoir,6715000,house,2010,3,2,2,SC_030,5283,19961,2289,35,0,hospital_139,3090,S_030,4121
83624,-37.853589,145.000185,1a Newry Lane,Windsor,3120000,house,2013,3,2,2,SC_066,910,19957,767,11,0,hospital_012,173,S_017,2507
35452,-37.729906,145.004344,6A Trudgeon Avenue,Reservoir,4275000,house,2010,2,1,1,SC_103,1098,20011,217,29,0,hospital_139,1481,S_030,1830
82188,-37.98572922,145.2462311,40 Louis Street,Doveton,3900000,house,2009,3,1,2,SC_077,2174,19888,3237,54,0,hospital_119,2393,S_027,9799
24601,-37.712773,144.974382,8 Vervale Avenue,Fawkner,5580000,house,2016,4,2,2,SC_030,3056,19962,1236,33,0,hospital_139,2152,S_030,2040
52960,-37.82564163,145.0108337,3 Moore Street,Richmond,7800000,house,2009,2,1,0,SC_038,1677,19906,359,13,0,hospital_122,891,S_039,2831
4569,-37.847281,144.863674,6 Blenheim Road,Newport,3420000,house,2012,3,1,0,SC_033,2734,19994,1824,20,0,hospital_141,2973,S_016,8443
68187,-37.838774,145.008794,7 Douglas Street,Toorak,15300000,house,2011,3,2,2,SC_038,206,19947,872,21,0,hospital_196,1112,S_013,3159
89630,-37.95392227,145.012558,62 Sims Street,Sandringham,8460000,house,2008,3,2,2,SC_079,2559,19948,808,29,0,hospital_058,1009,S_023,3847
27414,-37.583049,144.921402,6 Orrong Place,Craigieburn,5280000,house,2010,4,2,2,SC_005,947,40221,2846,46,0,hospital_104,7531,S_005,2214
88955,-37.94723511,145.0360107,6 Harding Street,Highett,10880000,house,2009,4,2,2,SC_079,492,19872,531,41,0,hospital_110,1580,S_023,2208
54132,-37.816925,145.040447,15 Moir Street,Hawthorn,8460000,house,2011,2,1,0,SC_083,581,19904,616,21,0,hospital_086,880,S_039,1499
65411,-37.798532,145.325244,5 Morrison Crescent,Kilsyth,4959000,house,2015,3,2,2,SC_022,3709,19877,1905,55,0,hospital_113,4828,S_042,3394
95478,-37.90806,145.035139,3/15a Wattle Grove,Mckinnon,5600000,house,2011,3,2,1,SC_041,3317,19940,374,37,0,hospital_126,1614,S_015,2939
96687,-38.008078,145.278173,264 Princes Highway,Hallam,3177000,house,2013,4,2,2,SC_077,2639,19885,1304,59,0,hospital_069,3416,S_045,6480
260,-37.807203,144.890911,12 Greig Street,Seddon,11050000,house,2013,3,1,1,SC_043,2994,19997,464,14,0,hospital_056,1620,S_049,3788
16193,-37.698714,144.939323,1/127 Morell Street,Glenroy,3195000,house,2012,3,1,1,SC_030,3869,19961,1736,35,0,hospital_139,5582,S_004,926
40301,-37.704912,145.052087,3 JV Smith Street,Bundoora,13440000,house,2014,5,3,2,SC_047,4207,19983,2788,31,0,hospital_037,576,S_020,4226
40521,-37.688448,145.061498,39 Taunton Drive,Bundoora,4680000,house,2015,3,2,2,SC_062,4607,19984,3184,34,0,hospital_041,360,S_020,3848
25757,-37.603505,144.934494,19 Langdon Crescent,Craigieburn,6912000,house,2015,4,2,3,SC_110,759,40221,801,46,0,hospital_104,5398,S_005,736
70765,-37.878673,145.103815,4 Bega Street,Chadstone,18240000,house,2014,4,2,2,SC_042,1092,19840,920,28,0,hospital_166,2299,S_026,1945
83176,-37.881813,145.255545,36 Paperbark Place,Knoxfield,8220000,house,2012,4,2,2,SC_049,4837,19869,3475,53,0,hospital_002,3136,S_027,2785
10535,-37.79636,144.934104,41 Chelmsford Street,Kensington,6930000,house,2013,2,1,0,SC_011,2218,19972,295,14,0,hospital_114,384,S_044,2918
70699,-37.889665,145.100625,3 Cedar Close,Chadstone,10950000,house,2010,4,3,2,SC_042,1589,19917,1610,34,0,hospital_166,1167,S_026,1451
94072,-38.070446,145.130996,1 Westley Street,Carrum,9000000,house,2011,3,1,1,SC_070,4940,19858,900,54,0,hospital_043,8722,S_006,5820
61790,-37.825182,145.229083,31 Ireland Street,Ringwood,19040000,house,2016,5,2,2,SC_032,1384,19902,1035,44,0,hospital_105,1990,S_040,1473
12182,-37.701573,144.746945,11 Pavleka Street,Hillside,3573000,house,2014,4,2,2,SC_048,3527,20000,2399,39,0,hospital_057,8854,S_049,14849
44781,-37.682984,145.116615,279 Plenty River Drive,Greensborough,5640000,house,2016,4,2,2,SC_051,3938,19985,2448,38,0,hospital_075,2641,S_020,2822
86799,-37.89307785,144.9954987,476 New Street,Brighton,29400000,house,2009,4,3,2,SC_015,3010,19953,861,19,0,hospital_116,1479,S_009,2472
77310,-37.946453,145.110692,9 Tully Road,Clarinda,4500000,house,2011,3,1,2,SC_003,3339,19915,2573,39,0,hospital_076,2881,S_010,3611
60049,-37.820049,145.201079,5 Berry Avenue,Mitcham,6010000,house,2010,3,1,2,SC_088,1893,19900,832,40,0,hospital_010,1232,S_040,2595
76870,-37.915085,145.114301,48 & 50 Manton Road,Clayton,17380000,house,2014,3,1,2,SC_087,4131,19916,1142,36,0,hospital_077,728,S_010,2821
2849,-37.819539,144.883561,14 Pearce Street,Yarraville,11050000,house,2016,2,1,1,SC_033,3332,19996,695,15,0,hospital_056,2949,S_049,5182
90831,-37.97446442,145.0709381,55a Oak Avenue,Cheltenham,3680000,house,2008,2,2,1,SC_003,1633,19865,967,39,0,hospital_133,852,S_011,1087
48268,-37.806991,145.016182,3/10 Hyton Crescent,Kew,22560000,house,2015,3,2,3,SC_083,2272,19905,1754,19,0,hospital_032,210,S_039,1303
28076,-37.79504776,144.9805603,124 Westgarth Street,Fitzroy,12560000,house,2009,3,2,1,SC_008,2094,19975,1305,11,0,hospital_188,1419,S_044,2359
74519,-37.900299,145.053261,11 Rigby Avenue,Carnegie,7920000,house,2010,5,2,2,SC_041,1794,19941,1242,36,0,hospital_159,2715,S_015,1431
14429,-37.75449371,144.8963928,4/322 Buckley Street,Essendon,6412000,house,2008,2,1,1,SC_085,2199,20037,1751,21,0,hospital_184,1558,S_049,2175
96035,-37.918231,145.027413,6 Milton Street,Bentleigh,16290000,house,2015,4,2,3,SC_046,2555,19939,846,39,0,hospital_110,1844,S_009,2800
60185,-37.8253746,145.2021484,65 Cochrane Street,Mitcham,4275000,house,2009,3,1,2,SC_088,2096,19901,1181,42,0,hospital_010,1805,S_040,2776
78846,-37.936603,145.151133,23  Sullivan Street,Springvale,4890000,house,2014,3,1,1,SC_073,4556,19914,1100,42,0,hospital_076,3151,S_047,4538
63997,-37.798945,145.259971,23B Diana Street,Croydon,8445000,house,2016,3,2,2,SC_022,2033,19879,1686,47,0,hospital_164,1054,S_040,3104
12038,-37.72445679,144.7785034,1/19 Tennyson Drive,Delahey,2088000,house,2009,3,2,1,SC_107,2564,20001,1445,36,0,hospital_057,5112,S_049,11155
92488,-38.003825,145.081001,1 Bay Street,Parkdale,19500000,house,2015,4,2,2,SC_003,3708,19863,660,45,0,hospital_001,1635,S_003,2224
41928,-37.7445,145.080923,25 Halifax Avenue,Heidelberg,10778000,house,2011,3,1,2,SC_017,1662,19936,1314,28,0,hospital_066,2066,S_046,4353
54827,-37.832906,145.06492,1 Peppin Street,Camberwell,12960000,house,2012,4,2,2,SC_099,1129,19852,444,28,0,hospital_168,1699,S_039,4251
58726,-37.825532,145.168601,21 Patterson Street,Nunawading,14925000,house,2016,4,2,2,SC_002,730,19899,779,37,0,hospital_060,1377,S_018,1983
96631,-37.999166,145.266687,21 Eva Court,Hallam,5625000,house,2016,5,2,2,SC_077,1746,19885,2085,59,0,hospital_119,4469,S_045,7802
43352,-37.71023,145.065161,9 Manor Green,Macleod,9040000,house,2015,4,3,2,SC_047,4399,19984,1643,34,0,hospital_037,1170,S_020,3135
49036,-37.806305,145.093859,14A Burroughs Road,Balwyn,18150000,house,2012,3,2,2,SC_020,2826,19896,1785,34,0,hospital_117,2080,S_046,4052
40673,-37.698647,145.051478,46 Arthur Street,Bundoora,8800000,house,2013,3,2,0,SC_047,4817,19984,3159,34,0,hospital_037,618,S_020,4332
26851,-37.595629,144.935222,4 Spurr Street,Craigieburn,4654000,house,2015,4,1,2,SC_110,496,40221,992,46,0,hospital_104,6267,S_005,362
25660,-37.609222,144.928761,170 Hothlyn Drive,Craigieburn,2480000,house,2012,3,2,2,SC_110,1572,40221,1526,46,0,hospital_104,4675,S_005,1542
18228,-37.688922,144.91079,15 Bliburg Street,Jacana,3100000,house,2012,3,1,0,SC_059,2277,20031,822,35,0,hospital_104,4339,S_004,3181
17604,-37.701174,144.912324,7 Becket Street,Glenroy,10132000,house,2016,5,1,2,SC_010,2656,20032,571,33,0,hospital_184,4622,S_004,2416
35608,-37.69748,145.020108,8 Liston Avenue,Reservoir,5715000,house,2013,3,1,2,SC_047,4659,20008,780,36,0,hospital_139,2962,S_030,4810
95762,-37.922406,145.034951,40 Phillip Street,Bentleigh,11550000,house,2011,4,2,2,SC_046,1926,19938,309,41,0,hospital_110,1196,S_009,3533
73157,-37.848936,145.290822,2 Lucas Close,Boronia,10240000,house,2010,4,2,2,SC_049,5288,19869,1401,53,0,hospital_049,1680,S_024,1521
29791,-37.77535248,144.9927521,25 Park Street,Northcote,9520000,house,2009,3,2,0,SC_103,4063,20017,278,18,0,hospital_035,1919,S_044,4745
7883,-37.77354431,144.7997284,48 Holt Street,Ardeer,3552000,house,2009,3,2,2,SC_102,3134,20003,1984,31,0,hospital_057,1950,S_049,7876
61942,-37.780535,145.254146,4 Warranwood Road,Warranwood,7300000,house,2016,4,2,2,SC_022,3278,19878,2858,51,0,hospital_164,3033,S_040,4150
45716,-37.721799,145.115774,1 Pertaka Close,Montmorency,9884000,house,2016,3,2,3,SC_009,5314,19986,883,40,0,hospital_075,2050,S_020,2354
93241,-37.989696,145.090034,33 Clare Street,Parkdale,8640000,house,2013,3,1,2,SC_003,2068,19864,1260,41,0,hospital_001,1512,S_003,1291
8743,-37.877127,144.764258,1 Bowood Court,Seabrook,4480000,house,2015,4,2,2,SC_092,3590,19924,1210,31,0,hospital_073,7426,S_007,2166
37709,-37.636708,145.022945,7 Miro Place,Epping,7735000,house,2012,5,3,2,SC_062,5760,20005,1856,43,0,hospital_053,1750,S_005,8628
42561,-37.74431,145.05942,71 Invermay Grove,Rosanna,4509000,house,2010,3,1,0,SC_017,1506,19936,613,28,0,hospital_090,1082,S_020,5679
77594,-37.928964,145.174639,18 Lotus Crescent,Mulgrave,5291000,house,2014,3,2,1,SC_073,2715,19913,2948,44,0,hospital_161,3545,S_047,2537
24912,-37.60228,144.914324,1 Royal Troon Way,Craigieburn,4410000,house,2011,3,2,1,SC_016,1048,40221,2558,46,0,hospital_104,5416,S_005,2186
64951,-37.78498,145.271022,9 Arundel Street,Croydon,10368000,house,2015,3,1,2,SC_022,1895,19878,1437,51,0,hospital_164,2876,S_040,4779
1415,-37.7879603,144.8831845,7-6 Rosamond Road,Maidstone,3184000,house,2013,2,1,1,SC_085,1705,20023,1553,20,0,hospital_056,634,S_049,1727
55899,-37.838722,145.091144,7 Kingfield Court,Camberwell,16500000,house,2016,3,1,2,SC_099,3322,19850,1490,32,0,hospital_089,2099,S_018,5005
44849,-37.682461,145.12708,3 Marino Way,Greensborough,22120000,house,2013,5,3,2,SC_051,3038,19985,2911,38,0,hospital_075,3140,S_020,3433
56975,-37.829885,145.074796,1/145 Prospect Hill Road,Canterbury,9000000,house,2011,3,2,2,SC_099,1598,19852,487,28,0,hospital_168,2501,S_039,4701
58062,-37.813235,145.16594,38 Esdale Street,Blackburn,12210000,house,2015,4,2,2,SC_002,839,19899,1137,37,0,hospital_060,2361,S_018,2603
77782,-37.92644,145.2013,25 Haverbrack Drive,Mulgrave,10032000,house,2016,4,2,2,SC_073,2620,19891,4755,46,0,hospital_161,1705,S_047,2128
65272,-37.806491,145.303362,28 Landstrom Quadrant,Kilsyth,7232000,house,2011,3,1,2,SC_022,1965,19878,2350,51,0,hospital_164,4204,S_042,1829
34654,-37.721095,145.017015,31 Acheron Avenue,Reservoir,10200000,house,2016,3,1,2,SC_047,2269,20010,999,32,0,hospital_139,1715,S_030,3094
33198,-37.743059,145.001216,8 Herbert Street,Preston,9900000,house,2016,4,1,2,SC_103,392,20013,294,25,0,hospital_035,2286,S_030,2159
78887,-37.941134,145.150653,27 Stephenson Street,Springvale,3825000,house,2012,3,2,2,SC_073,4968,19913,964,44,0,hospital_076,3409,S_047,4917
45932,-37.72749329,145.1337738,2/28 Reichelt Avenue,Montmorency,8480000,house,2009,3,2,2,SC_009,5623,19986,1734,40,0,hospital_075,3498,S_020,3905
82596,-37.901815,145.280114,162 Blackwood Park Road,Rowville,8415000,house,2013,4,2,3,SC_049,2604,19868,2604,55,0,hospital_150,2933,S_008,1828
37629,-37.64139938,145.054596,6 Silk Court,Epping,5372000,house,2009,3,2,1,SC_062,2955,45795,1396,46,0,hospital_053,3544,S_020,8105
47485,-37.723312,145.15906,70 View Hill Crescent,Eltham,8853000,house,2010,3,1,2,SC_051,5527,19987,1470,44,0,hospital_075,5103,S_020,5593
591,-37.79921,144.888418,207 Gordon Street,Footscray,9576000,house,2016,2,1,1,SC_043,2446,20023,397,20,0,hospital_056,704,S_049,2896
69365,-37.86207962,145.1000519,1 Nolan Court,Ashwood,8140000,house,2008,4,2,2,SC_042,1858,19839,1601,26,0,hospital_089,733,S_026,3107
31400,-37.757938,144.995177,64 Ballantyne Street,Thornbury,6624000,house,2010,3,1,1,SC_103,2128,20014,439,23,0,hospital_035,1245,S_030,3316
69391,-37.864344,145.096761,1/30 Douglas Street,Ashwood,6850000,house,2013,4,2,2,SC_042,1519,19839,1241,26,0,hospital_089,804,S_026,2757
66130,-37.76047,145.317506,27 Kirkford Drive,Mooroolbark,6305000,house,2015,4,2,2,SC_084,407,19876,2715,61,0,hospital_113,3285,S_042,7081
25493,-37.590067,144.907591,15 Madison Drive,Craigieburn,6370000,house,2011,4,2,2,SC_016,633,40221,3412,46,0,hospital_104,6843,S_005,2847
10723,-37.7907222,144.9307458,6 Mulgrave Street,Kensington,13720000,house,2013,3,1,1,SC_011,1585,20041,341,14,0,hospital_114,434,S_025,2685
88434,-37.945338,145.024533,11a Peterson Street,Highett,9130000,house,2010,4,2,2,SC_046,1376,19872,1560,41,0,hospital_110,1740,S_023,3164
25580,-37.588406,144.91911,16 Midhurst Court,Craigieburn,4180000,house,2010,3,2,2,SC_016,681,40221,2605,46,0,hospital_104,6935,S_005,1991
77923,-37.9269104,145.2015991,31 Haverbrack Drive,Mulgrave,6786000,house,2009,4,2,2,SC_073,2678,19891,4737,46,0,hospital_161,1648,S_047,2187
10409,-37.795843,144.932708,32 Hardiman Street,Kensington,7975000,house,2011,3,1,1,SC_011,2090,20041,299,14,0,hospital_114,249,S_044,3053
18188,-37.672305,144.919699,14 Katandra Crescent,Broadmeadows,5680000,house,2016,3,1,1,SC_072,2409,20030,1196,37,0,hospital_104,2406,S_004,4213
61221,-37.79739,145.239085,12 Panfield Avenue,Ringwood,8800000,house,2010,3,1,1,SC_032,1934,19879,1894,47,0,hospital_105,1570,S_040,1858
